id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LTB,PTB,RTB,SIM,T016B1,T016BCG,T016PPD,T027B1,T027BCG,T027PPD,T080B1,T080BCG,T080PPD,T095B1,T095BCG,T095PPD,T101B1,T101BCG,T101PPD,T104B1,T104BCG,T104PPD,T011B1,T011BCG,T011PPD,T013B1,T013BCG,T013PPD,T014B1,T014BCG,T014PPD,T032B1,T032BCG,T032PPD,T033B1,T033BCG,T033PPD,T047B1,T047BCG,T047PPD,T051B1,T051BCG,T051PPD,T107B1,T107BCG,T107PPD,T108B1,T108BCG,T108PPD,T166B1,T166BCG,T166PPD,T173B1,T173BCG,T173PPD,T176B1,T176BCG,T176PPD,T035B1,T035BCG,T090B1,T090BCG,T090PPD,T142B1,T142BCG,T142PPD,T163B1,T163BCG,T163PPD,T164B1,T164BCG,T164PPD,T165B1,T165BCG,T165PPD,isotopes
222,M778T7873,1.059533685,0.079417303,0.937197798,0.293854539,778.0492688,778.047218,778.0515372,7873.0578,7854.9402,7885.8588,21,9,7,0,5,2131122.069,6309246.17,1006125.464,5626962.601,371119.3229,788369.5584,138078453.6,876913.9134,569869.0731,3644837.873,761214.2843,2122462.558,8898043.595,2737355.396,14478942.7,9049731.271,4116647.994,26262952.01,400855.9223,11618940.99,1832693.134,26423561.08,1523532.76,1091736.007,800767.8566,2575182.948,296038.2113,16704865.69,12181430.3,105236675.4,9894878.913,23317076.51,873116.4656,3705789.211,20205291.29,2711518.358,2317989.095,8934167.422,1791317.906,321884.7448,349764.7606,0,902002.8298,651391.1486,2203532.592,132089.1052,0,5869409.827,3628403.455,178903.088,1672324.747,426724.1172,187349.5715,62624.29908,9133998.24,35721345.79,11123921.12,11491892.69,25575012.68,562541.2111,6442090.339,60216.32052,351087.2899,146213.9863,386787.9188,7515537.176,22757.43564,487442.0212,375818.8594,380545.539,806030.3964,
223,M1306T1063,1.045932746,-0.078157179,0.938161288,0.559264537,1306.435587,1306.433986,1306.436676,1062.50664,1049.0124,1075.25412,23,6,10,4,3,5127190.28,57912.00191,0,5780625.052,4561406.802,279327.9919,0,35540.8003,313724.6053,2217192.067,37769.67339,928350.3687,56681.43488,285238.4041,827932.0439,29234.43684,0,0,398173.0424,491566.7686,1388.400073,0,6978281.123,642275.315,1023049.552,0,152149.4548,0,2828429.782,1478.460432,896330.3794,4798922.365,34032.29537,622413.4904,767691.7729,0,2938004.121,0,0,239096.7003,0,2433.647114,379741.8852,0,0,1350189.346,2837.339757,2462749.108,4996.01728,43089.87604,0,0,0,0,346291.6954,7325886.429,15327.97899,327970.712,2569174.255,0,0,28268.58583,0,0,2026903.174,1126073.665,0,1469.017626,0,1708.695665,0,
224,M856T8176,1.03624787,0.077179039,0.938954486,0.012626866,856.4869927,856.4861808,856.4891598,8175.8676,8161.3122,8189.907,25,7,12,2,4,1676959.75,15022348.19,570896.1581,25235092.19,2000772.714,4466793.508,48066786.84,997703.3215,34695065.93,8125859.815,2707739.796,8684233.976,1166730.694,1544201.942,1927724.447,800339.3178,44261.08795,503454.8169,1776417.206,9033233.152,7527504.472,390499.3452,12969676.44,13297583.58,3027250.248,655392.2548,26470427.63,286657.0268,4211288.988,13750429.64,5659414.557,6674616.251,43977457.7,10705066.07,3167690.892,392111.9746,9503944.294,477196.2869,493389.9815,0,418947.0967,0,10737278.54,684669.7303,631832.0086,0,0,0,0,0,0,0,0,0,6496280.945,1122599.48,2812246.867,10103119.29,10659880.03,0,0,0,0,0,0,0,0,0,0,0,0,
225,M982T1041,1.048689791,0.076066876,0.939814805,0.606703903,982.32971,982.3291364,982.3304543,1040.79006,1029.3513,1051.65534,29,8,9,5,7,5582581.169,16035.4317,0,8772739.191,5231492.541,629290.853,0,15596.6936,574505.3762,957724.3148,10383.77666,1294843.468,104403.0905,372499.4532,925603.771,11730.00693,0,0,281322.1344,108958.6515,6180.430587,1338.74229,10010326.02,874243.725,378542.561,1337.875419,86735.545,1217.165961,3664510.243,4611.894971,1241045.431,6553512.19,108484.2148,677642.4416,1689355.843,2936.10426,3905917.121,0,1642.405277,618722.8569,4340.483668,0,664654.4885,2026.729957,1311.533302,1232811.937,2290.722809,2806405.868,0,0,0,122185.298,0,1597.221881,138435.5737,9755688.095,1450472.097,2675217.48,2488971.628,7259.340307,0,0,66222.6826,4546.910825,2806932.628,2485151.559,0,1280.125537,2395.362022,1500.876444,0,
226,M654T7835,1.031028354,0.074544942,0.941024535,0.205374059,653.8211839,653.8194601,653.824083,7835.1846,7817.8332,7843.6194,22,9,6,2,4,16501105.16,38143366.21,105146.5974,6466044.767,1103475.317,5446720.948,333949.5343,6712124.516,1639368.004,11442801.46,21476445.29,4751282.093,8612330.644,9623144.331,41144423.74,25022518.29,73887.93559,831831.7957,470285.0801,53761114.99,1935470.979,1810105.768,21208641.98,7033848.274,130375.7026,89978.85773,31303711.48,103364.3721,18022535.95,625211.8811,6362995.045,13927208.68,16493173.18,2192674.78,30067302.47,79950.81803,1107951.991,134592.3224,171557.615,741923.9893,61796.01519,192822.5826,66971364.59,168790.4597,123792.7972,362414.1402,0,436979.7265,510582.8111,781277.7137,441288.6605,394202.6722,615847.746,108080.1643,7324526.751,42734975.82,4159155.009,6516553.082,11886378.94,144935.467,339682.0406,94671.63948,162736.9276,83852.17509,589780.6622,428504.3949,119483.1163,144801.0493,12000.97844,388057.9465,56527.57491,
227,M442T2872,1.035996768,0.073049231,0.942248297,0.078012271,442.2447132,442.2443132,442.2456972,2871.55128,2859.46164,2886.15894,29,11,7,2,3,64052773.26,4159439.177,68042868.89,75770890.07,179159249,19333143.99,414983285.3,41781844.97,7279069.533,392047578.2,42739373.91,74890078.87,53593118.01,3293926.222,202176011.9,3219669.531,168093362.9,65651877.44,43923367.39,14567747.1,7782595.722,23470757.36,100766962.6,53462767.57,17322646.82,28128396.79,144636583.1,90045528.12,62925867.07,807476471.6,98041480.78,48427379.68,74654097.54,80613523.82,94221988.69,157482953.9,41109501.76,47026414.35,32796871.67,13316395.95,14251154.57,14099483.07,102230171.3,4340904.037,527725.8653,7687397.144,248212209.5,30667353.66,5014696.897,2715761.773,4546938.843,1115372.545,5243902.968,10442664.07,62007936.41,132479302.5,80639989.74,50251191.6,112422418.7,5800056.339,2034186.684,1052313.22,2034214.448,7707529.629,21459487.54,25088148.54,4932424.673,27819070.62,5361549.304,11305245.8,21169300.48,
228,M1144T1051,1.040731221,0.067793187,0.946350374,0.62758195,1144.382508,1144.380934,1144.383427,1051.35648,1036.90524,1060.80738,26,7,9,5,5,6106654.188,68980.46464,0,6960072.16,5692384.407,424948.6926,0,27805.41827,351016.5119,1683517.198,64505.01328,1250404.521,146560.2916,511765.3042,930498.7052,11341.7405,0,0,462233.0828,447267.1164,2357.080219,0,9571796.466,972778.6899,652701.9632,0,204260.4704,0,3313790.057,0,1384167.529,5958798.959,178605.7695,818815.3542,1247825.644,1992.444544,3409842.938,1344.861552,0,436476.6602,0,0,893540.4114,0,0,1773051.556,2699.763529,3416139.221,1689.038323,0,0,0,0,1472.799886,440316.6613,9437398.967,441083.7612,1193239.353,2786777.834,5194.592814,0,0,0,0,2648147.393,2530487.375,0,0,2170.584979,0,0,
229,M702T8281,1.027401243,-0.049106629,0.961195103,0.066519294,702.1494321,702.1483819,702.1502285,8280.7899,8266.128,8284.731,18,5,9,1,3,535302.3665,2038306.504,726865.9946,2235682.693,2276242.927,15202402.38,229158.4516,250397.943,3009398.562,231591.0898,281710.8658,1149334.179,137147.7124,720890.9585,906239.2087,487753.1881,203642.2157,608324.8151,307748.3105,1100381.874,1109992.782,299099.9236,7513363.984,3124350.847,259903.0734,604963.7637,1952284.283,220011.8139,404000.956,474451.414,1719452.06,2396148.675,5655819.193,1492175.482,1298263.426,465051.8938,561536.8605,654076.0678,501559.6825,0,381512.5764,0,2485816.83,1096628.776,713098.7315,0,0,0,0,0,0,0,0,0,2079562.413,1679678.581,648504.523,1201798.481,890804.8261,0,0,0,0,0,0,0,0,0,0,0,0,
230,M1226T1058,1.028398265,-0.047583424,0.962327134,0.587179678,1225.910763,1225.909748,1225.912276,1058.19192,1046.93976,1065.16524,26,7,9,5,5,4754567.618,68851.74275,0,6132503.216,5840641.132,494794.7023,1512.184308,19008.97999,319896.5918,2439768.456,52139.57063,898097.7784,91081.1028,411310.9919,610437.1533,10349.83238,0,0,450668.4562,286935.408,0,0,8007835.596,744104.8146,574091.0101,0,203897.1846,0,2720929.777,0,1141822.089,5607928.787,86408.29182,717907.8348,990919.2194,0,2876825.096,0,0,186346.8581,0,0,689335.1995,0,0,1374867.711,2527.486073,2893864.269,0,0,0,229022.9775,0,0,417131.8654,8069530.036,325001.7497,1138330.133,2308096.386,2317.776576,80456.07676,0,0,0,2367365.342,1821493.095,0,0,2404.491977,1740.570394,0,
231,M1086T8275,1.015505124,-0.033812482,0.97324003,0.025707522,1085.876907,1085.875845,1085.879023,8274.8259,8260.953,8281.1538,18,5,9,1,3,4701031.077,4514181.641,1310409.901,25736383.51,9038985.343,32947232.3,161940.3937,2522389.729,19137794.32,2709852.036,1034569.517,2222137.602,2327590.059,1103559.212,832908.3625,1476697.137,65944.02167,776463.9183,4038736.471,2734600.903,3730320.281,307630.5482,23774116.72,10460904.17,1997087.863,599861.3707,11662915.5,273062.0001,373983.1961,78624.01893,4366280.028,15340187.17,19211496.04,8821284.478,2380120.028,749332.6551,704526.5168,493249.6796,680595.4547,0,188290.5276,0,8019135.13,507539.7217,699643.7274,0,0,0,0,0,0,0,0,0,4019808.43,5135065.442,16701921.9,11664815.86,3061904.742,0,0,0,0,0,0,0,0,0,0,0,0,
232,M937T8280_1,1.016709249,-0.029687094,0.976512399,0.029909974,936.5315446,936.5296323,936.5331792,8279.9826,8264.8416,8284.2072,23,8,11,1,3,6722842.395,48360005.71,3478970.681,59208840.28,55075357.69,303133761.6,1781985.56,4252278.798,106960314.2,3004974.163,5159286.696,34728513.5,3822735.245,7388007.204,14618867.03,5434532.55,8110732.241,858247.3483,12373291.63,29973124.26,32575479.3,2236496.655,126280460.8,55836012.69,3105988.222,5542065.871,42874390,775782.7242,1555472.992,7644060.788,39448371.68,42664090.49,192622454.3,49412572.94,12428650.49,3705762.288,3567983.56,630617.2095,2656052.813,0,2076280.523,0,60291727.53,3005445.711,3207649.449,0,0,0,0,0,0,0,0,0,24100914.94,11081844,14407700.14,16684416.33,4604379.931,0,0,0,0,0,0,0,0,0,0,0,0,
233,M702T7904,1.009253727,-0.028637533,0.977327969,0.391172006,702.3919761,702.3894174,702.3940544,7903.7886,7891.002,7919.1774,20,10,6,2,2,19741694.15,32080459.79,20529553.5,47305237.86,9387352.644,8961549.152,21964672.36,4268630.068,3743097.192,46201463.06,2643309.615,28306097.75,14192659.49,27963474.96,52608216.8,127310252.9,24464240.5,7174898.754,1056467.632,71719917.19,13042960.51,722764.7997,34788548.28,24174570.37,616326.1086,5884352.761,5369465.275,5655509.317,43089527.13,57459035.65,15971531.74,60644089.07,46130876.19,12265387.82,44415336.13,51266327.26,23018119.97,12294459.59,69518086.42,294916.8807,9863677.635,5619669.21,22649656.44,7722759.284,192015821.1,52719.77208,10495011.5,1264477.038,222834.476,298544.8353,1924575.227,357418.2276,182500.7886,140492.7798,26349116.98,69980274.48,38351234.73,18096662.61,29292444.07,508602.6247,1019200.124,70035.82094,93429.41836,0,48519.89156,0,55916.97082,60821.13566,162160.8629,10899561.04,3548043.991,
234,M936T8280_1,1.016141376,-0.02761571,0.978147624,0.037369742,935.5291216,935.5269526,935.530573,8279.5308,8264.8416,8284.2072,23,7,12,1,3,9288601.094,65259246.66,991341.2527,77112424.08,74123307.55,397872475.9,206228.1417,4780003.637,149867700.2,3998145.318,6925802.653,47024763.92,4309651.415,9542510.743,12834577.68,4107200.149,382958.9394,920457.1672,16059805.03,41174206.46,42527396.45,408682.3854,162411762.7,71709789.43,4038702.617,784148.9995,56702143.89,480536.8036,2066902.851,156943.8278,51895688.76,54898962.61,266076968.9,67422532.87,16054784.78,864702.2568,4885631.923,881313.7629,1227404.561,0,487848.9362,0,76574819.68,1258332.079,1046529.222,0,0,0,0,0,0,0,0,0,32795145.34,15108526.46,18625227.08,20249200.51,6509197.757,0,0,0,0,0,0,0,0,0,0,0,0,
235,M1074T8293_2,1.019295381,0.027567414,0.978178174,0.073334556,1073.847491,1073.844402,1073.84915,8292.594,8284.0872,8297.0226,20,7,10,1,2,8876100.735,44818773.83,2192873.764,21409503.31,187347777.3,455785562.4,317407.7539,21809088.49,54271445.99,6615773.731,8454287.141,31053490.91,1616136.49,1709951.923,2200892.301,1422005.181,1072901.431,1183591.477,6122019.409,22602909.44,24195565.15,481234.8663,192951054.9,118411615.2,1979168.021,1149625.111,62361269.91,465947.8857,317495.6586,762043.9392,17753691.98,43435557.24,329134900.6,38690533.57,5599309.681,2186326.431,1182677.103,832786.7639,2004523.014,0,518554.8659,0,14244281.09,946186.5938,2061013.149,0,0,0,0,0,0,0,0,0,27708058.44,10038730.4,15356745.35,6624281.733,3475541.548,0,0,0,0,0,0,0,0,0,0,0,0,
236,M541T8495,1.01675782,-0.02523248,0.980017275,0.146135467,541.3941093,541.3920332,541.3953846,8495.3226,8491.3842,8510.3622,19,10,7,2,0,1317210,3706899.545,6362036.94,3265360.813,907295.0026,929150.2481,3580298.825,0,451923.1308,0,0,410168.7783,0,0,0,0,11791602.86,26801664.93,0,11661642.32,541063.2265,3414205.99,0,0,0,7222736.486,0,3612591.508,1437697.851,25505800.45,0,0,0,727946.5594,2233160.956,2185719.952,0,11581694.42,1575914.657,0,0,0,0,9252536.565,2003467.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
237,M937T8280_3,1.012138633,0.022669867,0.982065962,0.024826778,937.199821,937.1970542,937.2013232,8280.4794,8266.128,8284.2072,20,6,10,1,3,1137970.677,10278479.31,1402586.963,10243933.25,8718130.089,51500948.97,592961.3448,886586.452,18431851.07,738277.4507,753416.1916,6051648.229,270520.0912,1426118.777,819854.6443,0,2974182.555,785869.5459,659705.1841,5430518.657,5422682.76,654321.0861,22952968.43,9602123.452,748470.939,2427921.932,7930067.797,369193.146,323293.8164,3311638.801,6958582.483,7362512.573,31048116.57,8889954.093,2062077.987,2279567.886,1250356.604,555556.6757,1340560.376,0,140581.2678,0,10926059.47,1736983.41,1959993.353,0,0,0,0,0,0,0,0,0,4164895.555,1792215.982,2709715.135,2733890.051,920389.9035,0,0,0,0,0,0,0,0,0,0,0,0,
238,M1074T8293_4,1.015534345,-0.022641641,0.982076899,0.067565597,1074.348953,1074.346862,1074.350851,8293.2438,8284.0872,8297.634,17,5,10,1,1,4039190.368,26392147.36,2281716.222,14108845.37,101529612.3,253266842.7,367924.1326,15199408.87,40424284.13,3623959.885,5457520.215,16977661.11,321443.2047,865166.3955,11281.51804,1715156.387,660791.7935,899333.9322,4369888.412,11766434.84,13617686.36,347782.6497,103041292.9,66356455.94,1913704.48,629158.3248,33774250.55,340362.0597,221309.7119,794058.3306,10212982.88,24039508.83,183227222.7,21104752.68,3000983.513,1917474.837,998478.7648,688979.6598,1952102.384,0,1125674.744,0,7673934.19,831115.5295,2030298.321,0,0,0,0,0,0,0,0,0,15458515.66,5949863.613,8940300.095,3386306.526,2460024.629,0,0,0,0,0,0,0,0,0,0,0,0,
239,M1074T8293_1,1.015861952,0.022444255,0.982234349,0.07758362,1073.597144,1073.595062,1073.599097,8292.6729,8284.0872,8297.634,20,5,11,1,3,6292277.012,38655116.64,4021223.258,16318418.33,153617518.7,381661211,224287.2817,15785105.48,43434309.74,4356845.086,7108401.061,25426937.73,676524.7872,911983.4326,0,0,857539.0319,399198.6411,5059800.857,18413916.18,20033884.05,181331.0089,156957869.1,99160643.01,1902081.68,148462.6654,48868662.05,269496.7703,181569.117,118326.5926,13800043.68,37477809.64,268461207.7,31384257.91,4731785.17,3695101.502,852750.052,786336.2084,1056791.997,0,1469072.131,0,11349523.22,372985.7474,1938943.92,0,0,0,0,0,0,0,0,0,21339604.31,8492481.588,12336962.76,4920616.588,2683561.384,0,0,0,0,0,0,0,0,0,0,0,0,
240,M1145T1052,1.011262454,-0.018988593,0.984961699,0.610698631,1144.884131,1144.882392,1144.88515,1051.69143,1040.54916,1066.99734,30,8,10,5,7,5973775.938,61886.10024,0,7084339.376,5536376.691,492769.8292,0,52189.16593,364964.2051,1668731.6,34560.08081,1302680.182,120204.0069,394158.9548,1298843.385,8040.384131,0,0,383614.2312,440958.8145,2350.81428,0,9217271.995,928064.4632,546453.1717,0,160876.5039,2519.189805,3189292.239,2280.887018,1182104.681,5943449.858,155234.9727,740500.5035,1226876.351,0,3213876.358,0,0,792930.1458,0,0,844406.7587,0,0,1601985.993,0,3284977.913,0,42603.53692,0,0,0,1650.973421,437012.072,8750622.139,1058265.728,3035186.572,2393505.213,0,0,22778.64725,0,0,2602825.729,2412050.435,0,0,1229.878181,0,0,
241,M936T8280_2,1.010404125,0.017811365,0.985902997,0.038845673,935.86314,935.8592334,935.8639987,8280.0672,8266.128,8283.897,24,9,10,2,3,14991817.8,102416245.4,924324.1606,118202387.3,113533860.5,617545890.7,374237.7399,7038891.26,225724084.9,6772459.033,11076145.75,70659165.08,7342237.805,3539757.882,25301982.2,12288288.2,90350.87245,910267.0486,25221742.61,65115746.89,66737585.46,157362.8445,262343657.5,114078600.1,7132479.227,416783.7283,87446317.61,403231.5017,3182425.631,119340.2835,81675540.71,86650202.86,422722999.2,101699316.6,26460059.78,1097340.305,7154560.786,759541.1831,1434239.761,0,847520.9,0,122996512.3,1222046.306,1058811.25,0,0,0,0,0,0,0,0,0,49173796.8,23892571.42,31449133.47,35470082.94,10480767.95,0,0,0,0,0,0,0,0,0,0,0,0,
242,M1075T8294,1.011660658,-0.016931792,0.98659504,0.067457753,1074.59935,1074.597682,1074.60169,8293.7916,8284.8366,8296.4562,17,5,10,1,1,2540642.805,12657077.99,1183359.349,5426458.323,54156368.55,132281892.2,77396.24231,11477215.96,23065386.36,1835333.303,2303685.121,8909652.488,175265.0134,360340.1793,0,0,0,488736.4411,2125006.295,7090042.472,7464064.578,400712.3469,53705211.34,34910429.61,793822.1061,248747.664,18337078.37,152232.645,78912.67786,144115.2395,4849371.8,12064552.53,99701411.98,10114286.63,1022633.416,774636.5184,790265.9802,338575.7806,503182.0779,0,315183.7175,0,3623688.791,440520.5713,1135855.482,0,0,0,0,0,0,0,0,0,7867665.386,2952627.13,3595700.056,1660224.16,1195790.22,0,0,0,0,0,0,0,0,0,0,0,0,
243,M654T8054,1.006856324,0.016292181,0.987096827,0.409372415,654.3607097,654.3594995,654.3633914,8054.3271,8029.5156,8064.5508,22,7,11,0,4,1032986.567,18893249.8,105515.7728,13918779.76,577434.7261,1179558.297,2295992.725,12735356.89,233885.869,4082352.348,2724682.724,2870047.741,8517942.06,2326665.306,10534498.66,1618307.323,102287.7459,74815.44672,934872.2356,3713769.491,3565542.436,36231.44425,2252616.716,5288398.641,387529.1969,96648.12487,23864962.46,23580.21606,3020818.663,752502.8736,10295396.91,6386426.636,3310483.394,7970529.35,12465235.64,33542.31783,298396.4791,136104.1603,388470.3704,925534.9229,10392043.07,1466340.195,10404529.14,65687.13598,886771.6655,67182.93702,10804906.49,345997.1859,52477.32448,86072.46401,296138.2074,113055.5931,137094.8883,0,18263430.08,10365847.09,2863956.068,9851005.439,9131015.61,165161.0359,506691.3733,76371.29376,113484.0971,33516.01403,309325.8766,438770.9247,134189.2095,39902.16716,0,6693739.372,3918573.204,
244,M704T7904,1.00562986,0.014956965,0.988156049,0.03326908,703.6453499,703.6420975,703.6467011,7903.9005,7891.2072,7915.1658,18,9,5,2,2,1986000.975,3223455.243,105254.9299,4945921.357,869935.5078,727517.8911,0,635108.1953,343060.4621,5214033.67,231324.2207,3085899.042,1612746.544,2614410.605,5229499.459,11263913.35,527707.6328,0,283895.5139,8137043.118,1502768.179,677782.8287,2715862.949,2537549.48,576882.0815,62946.16712,405010.5047,927519.9559,4759099.318,531691.0671,1642787.374,6520896.558,5473139.081,1044959.527,4584314.476,471561.8198,2828054.533,217814.8239,639750.651,321633.5383,211750.4877,0,2360970.423,735604.8679,341624.9196,53359.96704,0,353586.0337,32816.43922,211858.0658,45705.95809,39501.48996,452352.7386,0,2166589.951,8047947.987,4487284.058,2612539.163,2840222.961,240877.2775,298364.7855,109865.3253,31250.47397,48633.41917,67540.76474,0,29558.15381,82351.38759,20393.66412,0,35474.93611,
245,M1074T8293_3,1.009949638,0.014019436,0.988901081,0.078797711,1074.098378,1074.096721,1074.100409,8293.4946,8284.8366,8297.634,19,5,11,1,2,6385880.311,39928643.86,2111954.242,17613046.63,150925517.9,390433243.1,89739.30454,14124966.13,53080951.69,5011343.741,7157532.632,26144486.31,616032.5482,1229548.912,2171534.527,782719.1549,620913.1066,342366.4421,5629862.269,11394768.28,20894055.31,243627.5886,156338260,102283777.7,1453646.641,456258.515,51208725.16,254747.4315,218008.9107,299112.6236,14928063.06,36481432.15,286607125.9,30626165.5,4306020.55,2298268.305,601155.2435,391915.5456,1002881.836,0,736574.8002,0,11776643.42,385168.8413,1305541.97,0,0,0,0,0,0,0,0,0,22585456.16,8559507.717,7478312.072,5618485.96,2843912.804,0,0,0,0,0,0,0,0,0,0,0,0,
246,M936T8280_3,1.003756245,0.006561177,0.99480676,0.034283451,936.1972081,936.1948883,936.1987434,8279.7567,8264.8416,8284.287,26,9,13,1,3,12404740.58,86021256.5,3032684.473,98982502.98,96781533.52,518414648.1,2139093.289,6126503.464,194754500.3,5348439.712,8627536.085,60535008.51,5977673.268,12022545.52,22563266.72,6940414.727,5824629.744,825779.3074,21365731.62,55303769.96,56322737.65,1516204.321,219061553.4,95361883.66,5876341.931,3983803.633,74262463.43,551224.3051,2658954.992,5022378.845,68658231.3,72653018.14,359509128.6,84776054.67,21977531.88,2771369.836,6343900.875,516732.8095,2558560.932,0,986792.9432,0,104260181.8,2001863.853,2540156.801,0,0,0,0,0,0,0,0,0,41180822.45,20001362.75,25864743.75,27850500.34,8910401.809,0,0,0,0,0,0,0,0,0,0,0,0,
247,M1130T8225,1.001124824,0.001336903,0.998941123,0.163647103,1129.575712,1129.574556,1129.578778,8225.2152,8213.436,8233.9266,19,8,9,1,1,8060113.096,120387419.3,822947.4884,4783993.709,9151499.208,17593650.22,165714.8441,2904504.376,362915991.9,19662672.26,1408560.622,66478845.54,428554.1625,636751.0474,477705.3493,89782.82026,1189448.037,533536.9563,1019041.529,71612541.57,35315192.44,538960.2978,52872285.18,29509837.62,1430963.913,458026.3944,11091791.52,340146.0296,893034.9351,878495.4014,17035494.51,10326790.94,367759794.9,14427869.02,1976624.406,899595.12,493947.8897,735100.8612,1074171.489,0,0,0,9790220.629,409367.6417,624475.0962,0,0,0,0,0,0,0,0,0,3411613.854,1534632.506,2203259.636,3492317.401,440893.7498,0,0,0,0,0,0,0,0,0,0,0,0,
