id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,b1,bcg,ppd,T051B1,T107B1,T108B1,T166B1,T173B1,T176B1,T051BCG,T107BCG,T108BCG,T166BCG,T173BCG,T176BCG,T051PPD,T107PPD,T108PPD,T166PPD,T173PPD,T176PPD
2311,M845T5948,4.242484214,-1.36298878,0.228771762,0.202763865,845.4468537,845.4458848,845.4484353,5948.00616,5944.19202,5951.96154,5,0,3,2,146691844.5,9073361.834,180012020.3,854400.2527,18778825.65,3041426.43,33512783.5,19568606.06,10872771.6,16402224.07,988277.406,3146371.603,7900111.514,15322205.4,7390615.086,34074173,13173576.32,14920416.78
2312,M527T7493,2228.179744,1.369913715,0.229027629,0.369312976,526.6602065,526.6594163,526.6609312,7492.9392,7477.8408,7500.0978,8,1,3,3,7183.860075,24713.29867,0,0,13819861.23,5921.511081,0,22699830400,0,8161100887,50624.06562,16419742.23,114481.6775,12989700472,0,0,12997281.79,15191713.79
2313,M372T2639,6.959216892,1.365027357,0.229046143,0.36327035,371.5636478,371.5601922,371.5638588,2638.51347,2635.70394,2644.53546,4,0,1,3,0,3518223.579,425390.9689,1585516.699,123276.8354,860491.3789,94104.76691,17523983.75,0,1275590.142,0,26431001.29,0,55196962.11,0,6825144.774,16422922.06,205640.8464
2314,M429T1304,3.756454512,-1.327795217,0.229053703,0.57424817,428.8744235,428.873976,428.8760718,1303.88694,1298.08938,1309.16688,4,3,0,1,468343.82,14803385.88,429795.9905,3216559.298,241157.9359,10171003.3,302271.0401,511203.6086,246622.9121,272200.0234,6206783.203,268879.1224,226596.5731,270285.7742,280633.0323,50455648.9,610514.9911,1846312.398
2315,M426T1367,43.46236357,-1.369415747,0.229088564,0.23793831,426.2204156,426.2182291,426.220561,1366.86144,1365.65802,1369.22316,3,3,0,0,1235082.736,76001071.76,171408.1732,52574671.6,685433.0191,386575426.3,49609.53767,363334.6105,114862.6757,140238.342,10491552.52,741344.9041,754508.6282,153395.0889,382386.5829,74331727.04,6067809.636,3297040.231
2316,M503T4544,4.938561469,1.351134583,0.229094249,0.366756639,503.3065865,503.306009,503.3069486,4544.00808,4541.47638,4545.37242,3,0,3,0,19473210.03,3893701.131,8661446.546,561521.8264,279534459,88221193.14,10111951.86,22208222.76,4138459.132,930076357.9,86701801.31,923894224.3,61284864.79,34997141.45,691862.0202,14340894.2,445571044.8,568789459
2317,M622T7727,5.275201156,1.342403804,0.229096819,0.460592001,621.5701893,621.5689434,621.5707223,7726.7661,7716.9756,7732.4892,6,0,3,3,0,15870738.47,401940.6225,351881.4524,529563.0569,145689.1024,91205.92248,54679054.25,63244.10755,12427830.08,107589.4473,23891068.18,240046.5151,48822660.68,169599.9579,710276.6771,14400118.2,3329846.562
2318,M401T2056,22.0109604,-1.367328059,0.229641731,0.195931527,400.7471839,400.7470624,400.7479673,2056.33572,2054.54946,2062.12248,3,3,0,0,9203672.32,326826240.4,4307253.132,100065355.6,10662669.7,1176372.076,8357997.63,10311515.91,9652.606263,284823.2093,682994.4767,899214.7392,0,3493071.856,22821.1848,16276012.1,5913595.137,5485907.657
2319,M717T5778,11.39691595,1.36343551,0.229747454,0.302218806,717.376604,717.3751319,717.3790111,5778.28488,5772.86472,5780.0607,3,0,3,0,1594947.136,6087904.534,2977264.075,197564.0709,54033830.86,618225.7355,541169.322,523140568.5,6111417.713,136786482.8,1415847.086,78613474.41,1604100.28,171661080.9,0,96028401.58,9149880.471,1889380.718
2320,M746T7254,11.31118517,1.365639723,0.229855606,0.293711798,746.3812061,746.3811026,746.3825221,7254.2988,7247.3118,7254.588,3,0,3,0,3107187.91,821016.9231,7470137.525,2469656.358,184696.3522,326939.2557,3918771.624,113430963.2,1121149.926,35111195.39,202486.6791,8866139.626,21108535.48,32163209.39,1177176.661,8579858.252,1222102.387,85042.99904
2321,M464T2831,1.75489881,-1.287423812,0.229885964,0.04719572,463.5730428,463.5726743,463.5731387,2831.46132,2826.8052,2831.60322,3,3,0,0,6512402.761,3695296.439,11149529.66,8045866.274,8305554.309,2501432.613,9724040.78,253233.3061,3890011.192,257857.9854,8787905.524,0,78294.88974,224685.266,4740316.811,0,2994080.717,106762.7967
2322,M618T1571,3.723911965,-1.346273999,0.229914934,0.449525951,618.3457373,618.3454475,618.3459068,1571.3649,1567.11888,1572.44898,3,3,0,0,26534979.48,30810465.4,757122.6393,149198371.6,13652189.94,29487296.02,1842.866879,32165445.17,570237.6669,434087.1016,12005069.42,22075290.28,65468.5837,3904821.504,38235.26917,25660700.68,945535749.1,35281215.41
2323,M405T4395,2.21811943,1.294593,0.230272166,0.300557783,404.8703713,404.8699797,404.8704666,4395.45852,4393.16304,4401.18972,3,0,3,0,10657954.99,143865.7925,3076235.441,1744929.223,3728464.92,123787.2197,12481.30432,7427273.534,0,15915602.62,7838066.593,12004978.84,64515.38066,28191459.14,0,1063865.287,10824033.36,33281184.22
2324,M664T6739,5.818304958,1.359833237,0.230377091,0.237829142,664.0281984,664.0275845,664.0282346,6738.9246,6736.0662,6742.1172,3,0,3,0,25932937.15,1055633.147,18401390.25,1834787.851,811548.7086,11882495.73,2586818.836,55527621.78,545383.5753,224220365.7,3424433.04,62321186.49,239808.2124,60634023.66,1677095.799,1127253.475,6248218.409,15808212.92
2325,M485T4110,2.59863899,1.329384395,0.23041888,0.32051757,484.8579619,484.8576845,484.8582686,4110.18816,4098.84138,4113.15336,5,0,3,1,469589.9987,2393478.451,282501.7491,556183.2901,5349604.656,4057674.854,1667965.863,17263023.27,188752.8366,6254164.474,4301567.63,4390170.198,221557.7663,10210523.93,525302.1627,197558.3821,1586715.204,1497230.445
2326,M427T1189,43.44622884,-1.364719938,0.230449771,0.187199261,427.2081312,427.2060592,427.2085541,1189.30377,1185.73392,1196.39976,4,3,0,1,15606990.13,21122878.09,1524.634326,8986908.087,482505.6096,143336671.9,2256.051551,80916.10956,4906.006919,40693.1785,4110694.186,123110.5433,2774.991194,53533.08722,18773.09556,2503122.369,88201.35281,152545.1013
2327,M619T5900_1,53.32973292,1.364766158,0.230518483,0.261489368,618.8492511,618.847732,618.8496822,5899.85091,5892.19806,5906.76342,4,0,3,1,862856.4426,2123050.4,6194049.69,853179.3879,22828516.75,14466775.17,1009803.115,390676548.7,1418563.32,232219762.2,1535369.387,1897152369,0,487434870.7,2150033.978,3267403.902,25378866.39,9143989.355
2328,M590T2700,1.7729837,-1.301997642,0.230624161,0.575369621,590.321692,590.3209359,590.3222307,2699.6373,2697.0702,2705.65764,3,3,0,0,4056332.888,24236191.38,5467141.343,11714081.74,14318028.14,4870274.756,3116792.079,12515860.94,3932349.624,9054497.871,1193888.285,6657364.017,5204866.246,9752040.57,855680.4182,1557887.703,109549912.2,1873230.855
2329,M781T4869,16.2918148,1.361944272,0.230689076,0.424809933,780.8993492,780.8992207,780.8996716,4868.79768,4861.2534,4875.33204,4,0,3,1,180337.9915,249803.9819,4151367.78,0,40884815.73,0,162047.378,97063237.42,74307497.61,540013394.4,2590925.588,26591852.14,4915846.692,85577518.22,17144533.22,4369692.069,412184360.7,0
2330,M435T2952,5.226198111,1.356163386,0.230842934,0.423448018,435.2866503,435.2861307,435.2887394,2951.88786,2946.96696,2953.929,5,1,1,3,16457695.32,4776970.858,84748412.92,44845735.01,150934578.4,9157933.866,2989680.912,66979324.97,1269054.907,794844404.6,3950435.563,754903547.5,251258.1924,51765964.81,364186.742,7076626.557,781997457,725803322.3
2332,M578T6530,25.97664239,-1.363158577,0.230928644,0.201057272,578.4770592,578.4759299,578.4776014,6529.6896,6526.4694,6533.805,3,0,3,0,5183987.016,170113312.1,1122975.961,429269619.8,45150.23721,103451.1312,241713.6079,13130453.41,2958495.444,3431141.977,1575048.591,1985579.761,5730207.271,11354468.99,20518762.23,7101982.191,2370.275707,116462.4325
2333,M496T5330,5.311408739,-1.361913906,0.230933897,0.204960003,496.2389911,496.2385191,496.2396665,5329.71156,5322.05394,5330.1477,3,3,0,0,967671.7654,23171485.87,3704204.371,2617751.488,847578.7241,3991152.018,1509543.476,436182.2606,661893.9621,1900798.061,927217.522,1210406.469,1287643.359,683621.9045,752490.8704,1190324.139,2278410.103,1765647.874
2334,M527T7496,2127.803626,1.363358184,0.230948291,0.366973918,526.994003,526.9935892,526.9951239,7495.9542,7487.3544,7499.7648,6,1,3,1,19004.07824,13772.5238,547338.722,42309.41682,6483761.169,20996.86426,8432.562566,11216731534,0,3940556786,21004.58138,7927595.541,64753.97178,6227122894,0,10759.36079,3185929.77,6803354.361
2335,M619T5900_2,109.6439569,1.363197619,0.230980493,0.259061649,619.3505693,619.3490602,619.3509764,5899.85091,5892.19806,5906.76342,4,0,3,1,8559308.32,0,451489.4939,58388.33404,0,0,184028.8518,147157541.6,75436.18797,86907591.39,4496692.753,755560164.3,0,181984585.9,294286.9382,1206586.843,13467819.94,364587.9429
2336,M659T6792,35.37564969,1.362979223,0.231032378,0.355848469,659.0717402,659.0705748,659.0742959,6792.4383,6784.8846,6794.2038,4,0,3,1,0,1559804.471,4596673.293,1277631.633,1266259.175,907805.3843,12648449.82,2348795.619,2105164.567,251493353.3,2352691.595,68946941.16,9269111.098,131083602.4,3783391.402,6862274.014,34369237.8,1151618.335
2337,M722T6874,4.009052369,-1.329295116,0.231044945,0.163458928,721.6782643,721.6771122,721.6795289,6874.1037,6866.1378,6880.3974,4,3,0,1,352832168.7,7567819.355,51832100.58,3781364.481,21913167.72,229680929.7,14362922.28,4889971.371,5490607.138,8833113.158,128355206,4593206.155,14674515.85,2711814.788,50800046.29,14076813.66,6671642.623,1095857.442
2338,M389T3712,2.603176737,-1.346459448,0.231060724,0.182214179,389.155154,389.1546332,389.1566513,3712.23606,3710.35608,3712.8369,3,3,0,0,11910919.97,930298.5897,779756.8337,2892607.185,1227104.248,6468854.19,1797648.857,1010724.504,1581664.075,603668.4028,3341350.167,964942.9844,997962.9498,326083.6085,869782.2421,3629734.83,1324232.208,402853.5638
2339,M506T3783,3.343452624,1.348669316,0.231101095,0.303589915,506.313964,506.3123359,506.3154653,3783.04698,3776.45952,3791.63586,6,1,2,3,278917817.7,93596325.09,110953261,443634.1053,320993375.9,77081654,4198366.846,18957528.16,1623236915,648996194.8,155920517.5,497569111.4,11006225.43,13364626.32,195412202.6,6448037.959,624607099.5,452998356.3
2340,M731T5444,10.48068795,1.360019691,0.231168809,0.172922116,730.8808576,730.8795534,730.8812044,5443.65558,5443.49622,5445.62544,3,0,3,0,833207.4126,1096493.363,1908152.971,956513.493,867051.6213,10529212.88,114558733.7,46746274.4,475106.0924,4814132.718,332288.7249,2762423.248,215496.2466,3498029.323,0,216347.7285,1909846.706,273790.1136
2341,M867T6242,6.952028959,1.352134797,0.231220676,0.25531501,867.1111006,867.1101503,867.11237,6242.0775,6240.0174,6243.789,4,0,3,1,461095.4602,1153912.264,1000357.628,64918.96531,9645716.475,0,309254.6183,12815331.93,2046508.145,12684288.97,589293.9206,57246036.88,546271.1481,10912730.77,1822620.301,3211566.19,1569661.624,7998319.433
2342,M603T2029,9.350682261,-1.361032646,0.231264439,0.35521966,603.324199,603.3235713,603.3255633,2029.02366,2021.02146,2032.72122,4,3,0,0,2005225.4,22107075.17,4205224.784,170454141.9,3565895.761,42254955.19,1112048.513,10938233,848203.1512,4992363.775,2438605.391,5828265.083,110530.7853,1370604.458,155393.3397,1711023.241,26169720.22,85016614.87
2343,M484T2031,2.434490855,1.30451906,0.231324953,0.106369476,484.231952,484.2294544,484.2332063,2031.39654,2026.9002,2032.98606,3,0,3,0,6141529.369,20148857.02,1747512.199,475329.2246,6608075.872,1396973.17,128406.7318,37479832.75,993241.2454,7054431.954,21839639.64,21407858.73,250781.9815,66273357.99,1113435.745,50869588.39,16357848.38,127501716.8
2344,M1040T8083_1,2.029153338,-1.310809201,0.231470199,0.164997055,1040.143351,1040.14268,1040.143719,8082.5766,8075.5374,8090.7882,7,3,2,2,491478.3757,10841282.89,442163.4841,13149031.88,19022320.64,25510074.47,1041841.231,10048330.32,1229978.664,11879500.24,6175879.47,3853697.823,192811.9259,4170598.434,373513.8833,1514525.412,12426020.94,4908420.241
2345,M692T2023,16.42899567,1.359044488,0.231499138,0.195202422,691.9512421,691.9507194,691.9523154,2022.8787,2014.701,2029.94256,4,0,3,1,0,0,0,0,8877485.949,621683.1656,42931.24841,4277539.358,8111943.44,114839280.8,14634055.63,14156057.84,243054.2855,8909212.317,257532.2656,372253.8642,0,512661.025
2346,M468T7731,7.742315187,1.347296612,0.231635751,0.346584361,468.0361781,468.0356746,468.0364708,7730.889,7729.449,7733.9436,5,1,3,1,912101.9704,773215094.9,1373824.558,4171208.837,3118507.416,89840.24334,312277.1387,3200403364,70767.90648,2859340665,24536.87893,1156578.076,3296136.019,1599833738,0,1242181758,1857556.909,1975329.216
2348,M465T7704,72.16837115,1.360579871,0.231732549,0.403424856,465.2917472,465.2907965,465.2920126,7703.7612,7698.5886,7709.7348,5,0,3,1,0,55362749.93,1098124.64,250771.5972,2280069.593,72298.6371,44152.32739,1155552683,48672.5925,3105563738,7179.559885,1337286.558,936018.1438,2054113405,38131.02326,27400427.36,2213830.148,1541656.932
2349,M1167T8026_2,3.625275527,1.329322208,0.231763622,0.206258674,1166.830176,1166.829818,1166.830886,8026.2696,8025.2082,8030.1834,3,3,0,0,1021687.675,24325788.55,386970.5296,6311046.49,1011571.112,3896170.673,1566330.591,19317733.48,340214.1131,4689955.369,34369669.05,73681755.99,717079.688,17334296.41,467213.3219,10284325.21,1085238.879,2628147.801
2350,M426T5901_2,9.799357724,1.358332466,0.231939432,0.294064913,425.8849475,425.8840894,425.8850439,5901.27684,5895.0435,5906.76342,4,0,3,1,53455.72805,1239672.964,84450.36808,1612826.37,0,976455.74,15014.7349,7225517.249,80166.98913,3892902.112,604745.5,27054345.07,0,9965955.895,29573.74869,507188.5585,304545.3461,1291172.148
2351,M887T6907,3.726502446,1.325704884,0.232039464,0.138296144,886.7642918,886.7637306,886.764756,6907.0416,6903.7722,6913.3188,3,0,3,0,191436.1261,599937.8444,2191768.675,1438987.494,18549741.98,2971608.743,2196041.463,42050016.5,0,9866954.381,0,42565432.52,301558.4597,3202595.957,596560.9371,0,373156.2146,4490319.117
2352,M672T6170,3.658814785,1.331621979,0.232051945,0.353627112,671.6570371,671.6569578,671.657588,6169.5162,6168.8922,6169.7496,3,0,3,0,12423266.14,0,740382.8057,148225.2575,31421057.91,6969550.203,3446154.921,19240647.51,5059681.023,102135874.5,2230941.575,57056507.18,82211003.91,55561426.82,2671478.01,7172438.298,21373052.07,16692892.33
2353,M892T7005,15.27071029,1.358520775,0.232226708,0.185503537,892.0721793,892.071728,892.0725713,7004.9232,7001.2992,7005.5538,3,0,3,0,745343.0666,4650759.263,871145.3737,4700413.219,7196780.36,62033.37684,201127390.6,22226669.83,1635106.992,49571839.77,384314.0737,3385892.871,264169.392,4981148.624,950642.0282,1086799.539,1355257.636,3484155.831
2354,M560T7909,7.24756631,1.343332479,0.232332024,0.384467379,560.3452178,560.345003,560.3455921,7909.3566,7908.429,7913.9982,5,1,3,1,19069.87783,64223108.33,72724.13611,92741.52181,1192658.254,134259.4551,28920.74474,226775279.2,533811.0517,246735452.8,625215.0142,1716915.072,253797.059,152210537.1,203302.4619,124299485.4,1368151.473,1478501.928
2355,M424T2486,37.97446439,1.358312867,0.232399389,0.422284761,423.5621908,423.5594319,423.5628889,2485.61352,2479.94736,2491.6185,6,1,3,2,227197.5777,5959709.055,364773.1994,3174702.633,28694202.45,16847037.81,56718.96993,1564487805,4498329.972,393629758.8,5834284.803,130251473.7,46660.35398,1218733666,170746.555,965526.6148,74909120.46,233089974
2356,M692T6185,2.163204489,1.336785781,0.232554504,0.163971041,692.2993251,692.2990114,692.3006035,6185.301,6181.05,6191.5788,3,0,3,0,8481301.031,3434742.252,3246549.049,3609807.276,3389486.919,2496955.369,1337061.326,12881405.21,1368032.134,14043724.46,2205258.581,21506635.77,2599172.51,3418708.222,2542047.546,6622982.825,3434397.71,1309803.436
2357,M315T4542,7.192811719,1.341096938,0.232853332,0.424198727,315.1559658,315.1553258,315.1563331,4541.82348,4539.46728,4546.79244,5,1,3,1,32820.51701,807265.1192,1528066.82,36812.32668,173233033.5,117908.6112,103521.2762,23806088.95,70709.19202,722370233.2,132439.394,517696155,396540.9611,29225201.77,106285.4903,218732.3737,416553599.8,648540068.3
2358,M1385T1220_1,2.817454766,1.306757943,0.233039822,0.485411668,1384.721021,1384.720679,1384.721191,1219.93926,1217.42382,1228.17822,6,1,3,1,5354542.413,265776.8945,2976436.983,22707.53539,746168.427,0,0,9763481.079,0,7863522.463,0,8760241.683,6855.678259,11118214.77,3383.948856,4462032.323,0,0
2359,M566T4263,6.063586689,1.335630736,0.233094993,0.263074979,566.4273299,566.4257872,566.4278565,4262.95308,4258.5642,4271.90376,5,1,3,1,0,65319.50405,971146.5458,0,32097519.49,1061376.808,1389719.94,30665343.1,152213.6572,132593173.1,0,42546094.1,249942.5689,24620044.97,463510.3277,726918.021,184812229.5,197468592.8
2360,M620T5900_1,21.60003344,1.35526292,0.233253834,0.297504578,619.8519344,619.8503522,619.8523618,5899.69404,5892.19806,5906.76342,4,0,3,1,965737.949,3737914.856,903788.9886,131188.3973,1131526.438,5995487.765,179777.6519,41487614.79,370722.1881,24318000.74,5703107.305,205839126.4,1613488.972,51147125.08,7655812.756,5516151.447,20555100.41,34359019.19
2361,M793T6653,3.094542603,1.310753386,0.23339575,0.324501971,792.58745,792.5844006,792.5875303,6652.9296,6650.1576,6659.2896,3,0,3,0,3017198.828,0,1150093.479,217666.3794,1085051.637,10381111.25,259295.1906,2885210.873,423358.5731,24562832.36,14160456.22,6760817.797,6651514.933,1614833.137,5708623.391,9717674.144,1129963.824,82936.65028
2362,M416T1402,5.244789076,-1.347652716,0.23352972,0.59767697,416.212082,416.2106795,416.2131426,1402.39014,1396.8855,1404.88518,3,3,0,0,2964334.097,8962310.753,132720.2364,1510759.931,3772423.859,31654502.42,14241.6782,2212927.747,66471.84752,184262.1235,3603353.326,3260787.465,71209.23804,140960.447,96962.20693,66056789.22,972686.2266,1447123.613
2363,M974T7543,8.88051808,1.353438331,0.233630715,0.174619202,973.9401966,973.9395025,973.9406668,7543.3458,7539.789,7547.7012,3,0,0,3,972715.6865,900355.0806,133419.7749,269777.4092,293759.3918,491553.6763,1111754.273,1577962.164,385757.6534,19096748.6,738625.1033,4277577.798,2086080.229,1094695.58,147434.6712,56726997.98,2003901.413,38794701.51
2364,M642T6290,2.881151275,1.314367218,0.23365417,0.224188575,641.5718772,641.5713203,641.5729741,6289.9218,6286.896,6299.301,5,1,3,1,4316367.67,612308.1206,8981985.894,530925.4567,585267.8704,1253906.142,637378.5779,7585995.426,1612156.82,23005735.32,1002560.092,13063509.52,3361208.207,6946797.026,2431367.712,2325526.909,397285.6328,151408.3218
2365,M821T5890_1,9.67561875,1.351544804,0.233715827,0.177221719,820.866633,820.8665815,820.8670648,5890.089,5887.90704,5890.68996,3,0,3,0,10529713.69,2199608.166,7208348.62,228932.3595,56208236.98,80136194.99,3838003.3,21224344.57,30034281.71,358515707.2,59478482.46,1041250284,923584.6044,56979773.17,1033562.507,5866277.305,1927041.093,2247202.95
2366,M511T1616,4.26715437,-1.317173057,0.234340144,0.150722497,511.2475348,511.2446602,511.2477358,1615.96626,1610.1363,1618.89024,4,3,1,0,60851834.84,267059582.3,124598.9075,107301442.1,4767608.389,15840066.16,1051995.149,89907845.75,11100.46469,543842.5441,1636120.419,13699022.61,20970.34581,476844.8223,146208.8481,1956384.764,1341809.345,29349445.41
2367,M562T4470,3.056646166,-1.339395629,0.234411966,0.287715503,561.7635704,561.7617962,561.7642915,4470.1815,4463.70618,4474.1754,3,3,0,0,7809066.257,39040223.85,5589292.583,4042678.322,2118962.223,9929675.162,321638.0398,2802547.904,6851879.625,4692031.482,6259337.74,1492529.669,3431603.26,10742098.22,6353399.447,3231312.376,2487468.271,8953549.431
2369,M437T3495,10.75600523,1.349087653,0.234694868,0.395487827,437.1888731,437.1888058,437.1894679,3495.40452,3494.35812,3499.71816,3,0,3,0,5651556.654,1255308.552,1566915.874,473298.2822,17897241.64,6195067.815,1736475.726,24474298.15,1113092.699,68316934.13,8609295.705,251121742.5,96223233.92,15755903.95,1106979.742,1091706767,22155081.29,15161517.54
