id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,B1,BCG,PPD,T011B1_not_identified,T013B1_not_identified,T014B1_not_identified,T032B1_not_identified,T033B1_not_identified,T047B1_not_identified,T011BCG_not_identified,T013BCG_not_identified,T014BCG_not_identified,T032BCG_not_identified,T033BCG_not_identified,T047BCG_not_identified,T011PPD_not_identified,T013PPD_not_identified,T014PPD_not_identified,T032PPD_not_identified,T033PPD_not_identified,T047PPD_not_identified,isotopes
817,M522T4365,2.440149815,-3.521488856,0.010622201,5.82E-04,522.2575174,522.2570024,522.2576408,4364.60708,4361.33856,4369.45758,5,1,3,1,40717518.41,59446714.85,82402116.93,65996800.07,25426914.81,45307512.73,11618003.81,19445927.25,35770562.61,20394655.18,25996035.77,17626444.16,1028823.855,7700793.387,15697025.63,37443350.45,1991595.088,5348576.428,
818,M567T2145,2.958829451,-3.296014358,0.010628888,0.02462059,567.3141943,567.3141451,567.3146849,2144.59704,2138.89582,2152.3504,6,4,2,0,17996229.45,14325565.62,13558119.91,11175362.23,11152863.82,8686429.823,76080.62495,7652409.663,1332855.978,1872947.766,13930663.21,1123215.491,32153.77762,1967152.918,4876764.928,5246602.325,485322.3132,17743795.16,
819,M908T5059,6.963258773,-3.405006415,0.010640335,5.36E-04,907.9071637,907.9061332,907.907735,5059.12864,5051.72188,5064.86836,5,2,3,0,305407405.9,258185294.9,415776706.3,136055453.8,198788179.3,59385936.95,6723345.312,4825767.525,0,158986702.2,26526589.42,201408.606,42185.43303,195871.7248,145499.6458,49031984.71,0,108738.6984,
820,M716T5515,5.539503776,-3.672297972,0.010640587,0.015685042,716.0211797,716.0210408,716.0212803,5514.7729,5512.45092,5515.36504,3,0,0,3,68872530.12,20633075.34,83851035.73,25801691.34,38826547.43,45549934.91,3845094.818,1931509.209,10362704.52,4580612.279,7740463.213,22723770.05,5107886.636,68911239.02,5126165.406,9456307.185,17815682.54,1300795.91,
821,M629T2077,17.42673013,-3.934397266,0.010643937,0.001421745,628.9733649,628.9729709,628.9742488,2077.24257,2071.83014,2080.94802,4,3,1,0,47299066.87,15600455.24,72107521.32,34610101.47,16904133.47,30854640.71,830628.2527,2966901.302,351250.9603,5057791.448,3267134.663,0,184771.5428,6158647.821,2470771.292,30212009.98,1147042.988,0,
822,M426T3201,3.290982926,3.558910577,0.010647718,0.015894078,425.6912731,425.6911361,425.6914914,3200.51811,3196.85956,3202.48484,4,1,3,0,891627.3757,2198320.653,1433240.03,1508675.846,2205768.084,4233736.83,8021539.991,7199813.783,5119544.471,10950153.78,7858576.018,1893433.803,1029300.553,3870139.696,6590118.046,9103447.713,6728388.275,3605790.119,
823,M636T5467,4.236436325,-3.674380285,0.010654012,2.12E-04,635.8634131,635.8627694,635.8647625,5466.64446,5458.1952,5472.24178,7,3,2,2,27580876.18,37622480.19,65068323.31,68343930.12,30942484.08,20088973.98,797863.0723,7276276.327,19219576.26,9805171.34,13345972.11,8483695.153,2722613.023,3793811.196,2865952.076,12159229.6,3839192.246,748104.8568,
824,M787T7659_4,3.78616323,-3.344244447,0.01067358,0.00386999,787.3326474,787.3304935,787.3344891,7659.4914,7653.0912,7660.2024,3,3,0,0,254215485.8,84412534.24,191236773.7,92327680.47,268456515.7,128651840.9,24611704.05,93817889.08,442981.1121,47684902.03,100042499.5,2617373.984,14615411.97,2439846.096,138419676.1,87041890.66,764400.4502,485030.8315,
825,M1515T7324,5.072428484,-3.413187141,0.010690922,0.001167515,1515.29053,1515.289312,1515.29057,7324.0414,7321.132,7328.4452,3,3,0,0,1800470.73,3688378.544,7451635.472,2578568.821,5068105.461,7488697.856,216913.5199,1274840.27,46329.40325,3144083.053,666090.1299,186736.768,125714.058,436805.8907,595458.7499,2527573.074,43731.411,767567.6724,
826,M500T5492,24.61272155,-3.955326859,0.010697137,5.49E-04,500.1965724,500.1961999,500.1979682,5492.31422,5489.45578,5500.6242,9,1,3,5,374439273.7,274159623.9,367152918.5,143782044,269425898,5276474.947,18301830.13,11493805,2188753.774,14397077.91,10543548.32,1347136.109,4282950.632,17913768.92,17678732.54,123175020.2,22080291.78,21214152.38,
827,M1023T6545,19.00538465,-3.89678122,0.010735381,2.57E-04,1023.240191,1023.240149,1023.240745,6544.8916,6537.2332,6548.3532,4,3,1,0,158649295.2,13241872.65,428739681.4,240238356.2,319384047.4,309102890.1,7940606.15,6208045.837,0,50487861.01,9146170.323,3529939.922,0,312854.4145,50289816.26,9339329.893,721398.6741,0,
828,M546T3184,4.682644654,-3.584557902,0.010739877,0.023404868,545.7768667,545.7766873,545.776967,3184.28666,3183.71776,3184.75028,3,0,0,3,29192766,55876943.73,47058107.58,39579623.01,16693922.49,13035532.07,4233319.3,16034918.02,1188098.065,7900307.473,12426454.14,1234665.345,5754765.88,34725922.31,6300259.269,45081414.05,14712646.15,53483.25616,
829,M576T4931,3.556256764,-3.283949642,0.010747248,0.001073549,576.2821583,576.2812292,576.2826863,4930.81114,4925.49048,4932.89904,4,3,1,0,123314797.6,70754894.3,41995527.72,93262158.74,89758505.95,173381652.2,5357390.268,22255941.3,21621631.51,28417778.55,80504182.07,8441715.201,883825.8713,3505659.494,5211556.994,10128648.79,4580049.786,60505990.76,
830,M762T2728,2.46662294,-3.143690109,0.010778234,0.001811732,761.8603305,761.8599761,761.8613016,2727.85104,2727.00736,2728.56006,3,3,0,0,11091015.66,7513196.075,8716767.206,8203777.715,8741656.576,17218765.38,7325831.409,995408.9303,24367.58516,7075659.154,4128889.173,5376709.392,1692787.983,502535.3652,4685397.139,4225519.429,5887447.359,0,
831,M962T5993_1,2.462412056,-3.203139124,0.010787382,0.349127039,961.520087,961.5197875,961.5206758,5993.00314,5985.3904,5997.8882,4,1,0,3,8758359.467,9695658.573,4258741.564,9627656.107,6838576.681,8370207.557,273740.8416,1575989.51,7055216.678,691029.8612,6496148.793,3217883.72,1746380.894,26104541.38,6755887.145,5981943.722,3243503.243,0,
832,M768T5541,2.146823832,-3.239043256,0.010793475,0.001294533,768.3848911,768.3831165,768.3860843,5540.74962,5531.38694,5551.00306,15,6,4,5,79474276.14,70857032.61,72200780.7,89846006.82,27679666.69,52791410.84,16157414.63,33224214.26,48910517.99,15979811.06,45583299.16,23135618.94,1852726.018,7347946.716,10458726.39,46582719.12,5313453.229,33993063.9,
833,M1023T7672,4.567564933,-3.653511737,0.01079639,0.079151461,1022.826178,1022.823973,1022.826525,7672.3306,7672.0398,7672.9282,3,0,0,3,4375470.305,2486623.6,10938100.21,4616820.618,6916948.822,5500817.618,731611.385,2054919.273,358574.1806,904946.9803,2700644.66,875857.6455,9371804.27,12507007.8,3961027.543,1183503.36,5076014.782,31365748.82,
834,M529T4345,6.414744926,-3.832889257,0.01082369,2.08E-04,528.7984261,528.7975478,528.7988782,4344.57219,4338.99128,4354.34184,6,4,2,0,8010389.048,30101893.28,35354391.15,23824650.83,10145281.37,16604661.53,762128.2494,3348273.389,3032469.08,6200387.944,4527083.055,1466556.108,106071.8327,259586.1649,756372.7503,5133614.054,423566.7628,2649033.912,
835,M884T6384,2.629278477,-3.122017177,0.01083671,0.03370765,883.964611,883.9636151,883.9662994,6384.0218,6380.465,6391.8046,11,6,2,3,49984739.32,18709466.11,45075444.7,31878368.87,25712406.32,43695322.86,29728907.74,10994180.38,27402846.56,2463344.34,10608178.15,595228.5673,20130153.43,76579033.61,54201951.35,1356048.551,61142427.54,59024623.54,[10618][M]2+
836,M570T5860_2,3.009069738,-3.177316904,0.010854477,0.001174966,570.3203241,570.3196758,570.3217116,5860.2218,5851.1334,5870.66136,11,6,3,2,24423400.22,30749957.53,51941758.57,45399926.79,16199637.32,27158176.31,3656763.025,12888751.48,29692629.32,4104775.099,10869655.94,3881581.744,718096.2988,6427376.34,2608022.15,16466888,1585965.091,11572150.26,
837,M853T5697,7.459647279,-3.716705961,0.010869749,4.94E-04,852.7639172,852.7636158,852.7651546,5697.10956,5697.10816,5697.11486,3,3,0,0,30091552.14,15119553.48,24326957.95,12060064.92,7189992.981,9263666.855,90219.16359,0,0,4805648.525,4322508.173,3925916.979,110187.623,0,1247043.248,7488432.234,0,0,
838,M661T5687,3.378930545,-3.434152914,0.010872278,0.001489642,661.3379578,661.3370216,661.3386829,5687.13336,5675.44156,5709.8396,15,6,4,5,218522515.5,240730544.2,361966873.3,215466724.1,80350111.93,140717455.4,38927092.72,90089863.22,117245778.8,11121704.75,93862395.32,20987577.09,2296109.566,17462227.38,36531567.3,162983455.8,5509021.034,3131459.784,
839,M455T5967,6.773008474,-3.634887393,0.01088659,5.07E-04,454.9001584,454.8997429,454.9005588,5967.35658,5965.08316,5968.7816,4,3,0,1,11950349.12,4248753.753,4844010.338,4102701.604,3357609.711,6225325.507,67325.62243,1575488.847,583084.6888,138979.1948,2567148.035,195495.6231,0,0,1389023.041,1964389.548,0,0,
840,M722T2049,2.979990976,-3.124916714,0.010902716,6.45E-04,721.6558228,721.6553315,721.656045,2049.10422,2047.9535,2053.96526,5,3,2,0,18945837.05,20885080.54,39916626.71,21904771.31,15330117.49,19019101.43,729582.6015,15485181.72,0,12298455.89,16419732.03,705284.7981,0,2099239.459,288900.4998,11548487.73,305781.2402,0,
841,M545T1568,6.506108321,-3.699667624,0.010907375,3.02E-04,544.9313139,544.9311606,544.9313513,1567.9956,1566.47906,1574.83724,5,4,0,1,10264190.91,26741730.76,47595519.34,34314749.89,20382442.25,14135226.57,23738.95886,2420127.797,3583.406096,7368885.125,9054821.489,4711890.439,8693.140183,255648.578,1456010.081,7947045.94,19100.61353,4318.313595,
842,M810T6596_2,3.775151099,-3.446272742,0.010917645,0.047566132,810.399035,810.3985698,810.3996699,6595.7606,6591.1218,6596.7346,7,3,0,4,40087396.72,16023057.17,33749697.21,22256219.36,9874355.449,19921660.52,13625478.97,1324110.368,4967999.899,7808113.404,9483664.703,381813.1666,22507157.05,111794362.3,41705853.43,3619615.38,119527884.2,18506703.66,
843,M905T5583,2.795051546,-3.123341199,0.010919342,0.001514726,904.9275772,904.926335,904.9284934,5583.36291,5574.19036,5591.0562,8,4,3,1,17013113.46,47749416.06,34178985.91,44660752.16,26382593.65,32004134.51,13124537.44,23236707.75,0,5423801.521,30226099.47,255498.0706,385170.7908,3814882.102,6915341.363,23590638.68,1563781.795,0,
844,M654T7403_1,4.671221787,-3.569400959,0.010936715,3.28E-04,653.5839158,653.5823053,653.5857323,7402.934,7393.8316,7408.1054,9,5,4,0,10943308.41,7122050.135,14906066.3,16725141.68,31742929.43,22726688.2,5373858.696,890406.6454,3506726.136,8824567.365,3649768.819,54230.97636,69739.61507,369760.8414,996175.7718,6039049.918,585653.3706,683548.9694,
845,M591T6103,2.18556041,-3.154148371,0.010956393,1.86E-04,591.2934644,591.2929714,591.294193,6103.1794,6101.2206,6109.834,7,5,1,1,18887187.46,25643055.59,41404147.81,26943624.67,17198494.61,25108814.84,6559377.649,9148123.21,2970874.192,16567425.72,20832271.89,14926748.01,1565579.735,3895408.135,6377392.459,10771274.32,3093506.243,1950221.708,
846,M497T4072_1,8.511636617,-3.627086395,0.010964436,0.001091303,496.7715011,496.7711639,496.7727044,4072.2955,4061.39,4079.60986,6,0,2,4,2077261922,641312399.5,2149981922,914288996.7,448225086.6,1845082538,9200369.795,313100876.6,1307376.928,591207148.3,31542158.96,2478730.294,4259980.105,11527052.49,6106535.057,865858855.1,11669187.04,499262.7179,
847,M650T5737,2.177735363,-3.61263426,0.010971289,9.43E-05,649.8364723,649.8359715,649.8371209,5737.16794,5732.86764,5742.5874,5,3,2,0,10393774.45,9851257.815,10393283.1,9581417.302,12576572.52,9242790.715,2130455.678,5898682.908,558833.0737,7921849.298,9592641.485,2385432.346,184517.27,3857675.137,3347512.084,3756821.121,777229.3871,0,
848,M352T5528,4.430780341,-3.315153838,0.010971887,3.69E-04,351.9424048,351.9423435,351.9425251,5528.41166,5526.1372,5537.12146,5,3,2,0,19503537.21,29146368.35,8177327.916,7394506.748,15486539.7,16371401.64,5059588.858,4634790.362,0,378166.2336,11402359.25,209691.268,157630.0348,202535.8585,1498688.722,2293401.246,103132.7256,0,
849,M1253T1136_1,20.95640918,-3.804915986,0.010982101,0.206989989,1253.274818,1253.274578,1253.274925,1136.05496,1132.02392,1143.24294,4,3,0,1,8700533.319,5299700.116,24102980.98,12158523.02,14148203.84,5627906.88,3323738.398,0,1641.694857,0,11873.50482,4819.348227,0,18821.6293,577122.0889,43552332.9,12413430.12,2016.721052,
850,M704T4357,4.20061607,-3.387422993,0.010996351,3.53E-04,704.0604642,704.0602448,704.061321,4357.01428,4353.85282,4364.37738,4,0,3,1,37422222.79,54785161.36,123488246.3,56992960.21,46503199.7,54744401.16,9755160.003,30751946.67,0,12912682.6,35417478.78,182100.8284,346837.5565,6683799.568,11366781.19,8289196.968,2213670.47,0,
851,M690T2440,6.318135089,-3.583233174,0.011020454,0.001595425,690.0647359,690.0640819,690.0647453,2439.60486,2434.9812,2441.05018,3,3,0,0,14815289.06,26238557.05,18794359.37,5852730.195,12698857.64,6575900.931,657733.3393,1687306.884,0,4920464.269,6183985.438,0,7280.436193,0,2303985.81,10562606.08,0,0,
852,M737T7650,10.50458329,-3.807489419,0.01103609,0.011174833,737.4028413,737.4002819,737.4043824,7649.6508,7646.3666,7652.532,3,3,0,0,14575418.99,2792294.522,15337827.36,4309128.413,10049849.29,7465994.258,472298.9787,2803371.742,690411.2313,348995.6415,722013.4197,154025.2179,742011.7887,824127.3691,863150.4241,12880954.71,701434.8488,4620018.538,
853,M911T6302,6.142390282,-3.243149531,0.01104472,0.001516801,910.7740343,910.7732489,910.7744818,6302.4137,6302.3272,6310.55,4,3,0,1,30344508.31,29374644.54,8196714.848,13645527.98,10183237.72,15980744.01,1253529.757,277392.4395,0,3343.561988,791330.9384,15212425.55,1329813.418,4587066.568,6374637.826,2162191.411,642170.5581,0,
854,M597T3317,5.659024264,-3.555810668,0.011055732,0.253319801,596.5773925,596.5772051,596.5777307,3317.08354,3314.60766,3323.7682,6,2,0,3,2557020.207,3722772.056,7136964.901,1508919.169,2803959.317,4173257.94,62377.39749,1173307.467,37724.86188,1815536.693,468255.0393,313234.9575,4079145,16327457.3,305932.6713,688919.6709,3460352.181,0,
855,M824T4938,7.0151502,-3.724069157,0.011061355,0.077076773,824.135641,824.1350979,824.135926,4937.58762,4934.12292,4941.57064,3,0,0,3,17879069.99,16004927.97,20900067.03,3307656.301,5238237.9,14394083.34,246309.2192,4930734.769,230000.3019,1165705.23,2122563.163,2384142.54,39023141.21,71107306.29,3956139.088,500189.9757,87625791.66,156306.1953,
856,M509T1930,19.39142772,-3.839092598,0.011067519,0.401412224,508.5888565,508.5880907,508.5895267,1930.07844,1927.32102,1936.11918,4,3,0,1,7374404.562,2549402.919,8626293.231,3971880.532,6177865.798,14892820.68,40537.50539,192385.9012,182775.4534,70907.7845,1761431.424,0,3028634.424,64687292.65,3935669.126,82618.65813,2698649.806,95347.82795,
857,M465T5966,12.55089482,-3.821824413,0.011080473,0.002322399,464.5518762,464.5512673,464.5519652,5965.95416,5963.1429,5970.2198,5,4,0,1,13972117.87,9596165.881,23736832.56,6370201.789,4863145.688,11416385.14,391340.2862,688864.6339,267165.0783,217660.2804,3265887.712,742776.1487,119224.3055,323875.9862,10618407.37,3408901.916,241402.2055,113358.1211,
858,M552T5635,3.135364485,-3.166539584,0.011107511,0.008948544,551.611435,551.6108287,551.6116221,5635.09512,5623.33248,5638.09874,9,4,3,2,54630809.74,32696163.93,48292988.61,23634794.94,14494216.6,41150115.1,9612362.17,22919118.48,4158278.642,2525647.934,27720918.28,1604059.504,801314.5216,3689244.773,10079846.37,18856665.62,952793.0355,35426289.65,
859,M916T7813,3.828785801,-3.598072621,0.011115007,0.198563172,915.6805636,915.6773575,915.6817046,7812.7787,7802.7218,7820.1892,6,1,0,5,2383378.745,332789.8386,1786041.092,3175972.745,3029094.57,3031968.97,959872.2169,1147822.492,452242.5815,272283.3656,387591.7396,368595.6988,7577012.084,16294548.72,1555110.689,4357743.039,5302232.591,102068895.8,
860,M617T2415,3.887802349,-3.268294074,0.01112229,0.001262637,617.3052508,617.3047391,617.3054896,2415.06071,2408.4007,2417.37732,4,0,0,4,156848428.6,143994299,424321944.7,194406797,258353948,161101488.3,6404337.893,86141953.1,1336277.696,92526550.82,154474564.7,3533749.006,998682.7325,5313931.069,28326665.69,137625682.4,2074339.877,1057083.684,[5233][M]2+
861,M657T6293,2.806994455,-3.113207143,0.011159838,8.63E-04,656.9871884,656.9867964,656.9876217,6293.4586,6289.0242,6297.7756,7,2,2,3,29864403.51,15937729.57,30073120.3,18910980.99,39649266.08,21849043.68,5232774.486,510529.3047,25947528.8,7550500.387,889454.8782,15546038.96,4015799.315,5966185.528,5908988.804,644110.5013,251665.4364,12030889.31,
863,M644T4973,3.542408029,-3.420662916,0.011178065,0.117468184,644.058598,644.0580183,644.0591221,4972.7323,4969.22356,4976.57652,4,3,1,0,19287724.5,11642601.61,22285965.15,10110264.85,10485042.31,5847503.538,4090063.943,6542093.288,189906.6719,5029293.348,6251487.888,384429.4237,265755.77,3024137.975,3403255.029,29423819.07,2908112.595,204900.3112,
864,M589T4568_2,2.845660046,-3.295552922,0.011183786,0.082667249,589.2661158,589.2658234,589.2661833,4567.52006,4560.58006,4571.41092,5,1,0,4,24804713.67,7099885.744,36342105.56,23411725.11,30251379.54,19944557.3,3535267.362,5556518.168,7810189.028,6225479.776,7452682.686,19269235.23,5364477.652,47199623.37,17296483.66,5737109.047,31440598.43,14502085.15,
865,M1018T6375,9.048819635,-3.760669767,0.011202623,2.64E-04,1017.52462,1017.524013,1017.526424,6374.6824,6372.0746,6376.2074,3,3,0,0,113581221.3,144729611.4,237939270.3,117808691.1,41754663.34,68169752.63,34866906.06,2709651.613,1178836.868,8876464.499,3899840.983,28476880.02,502973.55,1581670.688,24156543.21,4329758.48,2078654.88,0,
866,M940T5885,10.93854742,-3.780650381,0.011213792,0.002360175,939.7617916,939.761189,939.7622126,5885.02398,5876.0108,5893.2681,9,6,2,1,11426525.55,45500563.26,17638241.45,30901313.46,16099676,14253605.46,0,1914341.104,5319234.372,0,5183057.19,0,253181.8639,155943.3372,171922.1536,20532863.79,5841768.075,0,
867,M664T4373,5.166757036,-3.452260474,0.01124094,5.70E-04,663.9932966,663.9909306,663.9941922,4373.15429,4362.56428,4377.27862,6,4,1,1,18843036.15,6462911.329,25794568.66,28480444.28,8625809.479,31453522.89,989505.8225,4395730.818,0,5458699.74,11813454.64,502260.5709,2506542.322,0,2963246.711,6404232.361,184252.8403,174423.1123,
868,M886T6710_1,8.85293846,-3.78753325,0.011270078,0.015207654,885.7639368,885.7637482,885.7641472,6710.0744,6702.5834,6716.6754,4,3,0,1,940361.4326,13123464.2,18103634,28401882.21,16201682.45,18129671.66,1790706.306,0,1488573.359,2898221.353,4391924.315,150257.8994,8508741.411,721219.9272,6749905.308,19368276.65,20899430.24,1207362.534,
869,M566T4390,2.55742638,-3.13175688,0.011277128,0.002183908,566.2706838,566.2703741,566.2709851,4389.72682,4383.91708,4392.2646,6,0,3,3,2584166762,3036513499,5026672222,2775737681,4638318657,3006317498,815179350.9,1638489196,26195974.81,2952555593,2789427489,16014680.07,44827317.06,119546585.5,1169902500,2829322976,76261663.31,16338071.64,
870,M1126T5664_2,3.746950408,-3.205759613,0.011278577,9.08E-04,1126.008192,1126.007843,1126.008675,5664.32585,5663.20916,5667.349,4,3,1,0,63358424.71,48873537.26,11538463.09,32124040.91,36138978.34,32359664.23,19957170.28,0,0,3701990.07,27983511.97,8244191.416,1431807.666,6829388.199,14344505.57,5551377.831,4534807.391,0,
871,M661T4750,2.419738037,-3.156330324,0.011295092,8.23E-04,661.298757,661.298583,661.2989845,4750.13567,4748.45166,4753.84656,4,1,3,0,63508537.24,83123804.41,105977287.7,77190001.48,31157387.55,56639316.62,19559718.42,53263441.56,17385485.96,35320182.68,44293421.79,2756900.137,1998781.886,21230444.04,19699166.31,37141947.79,11713752.61,13037059.33,
872,M1126T5664_1,4.079047185,-3.244983203,0.011301022,0.001210906,1125.757691,1125.757103,1125.759189,5663.87202,5655.37962,5671.30388,6,3,1,2,47663064.71,40055920.94,6061352.659,24573512.9,33168570.99,26185113.66,16650884.88,0,0,1659489.712,19773104.25,5482463.838,1083109.968,6283833.187,14493739.49,1675177.417,3791435.162,0,
873,M803T6297,10.0607021,-3.854662746,0.011314306,3.61E-04,803.0844817,803.0830308,803.0850938,6296.6405,6293.5738,6303.0616,4,3,1,0,47401584.04,43582097.88,54168202.61,1501865.205,83134571.31,46946354.78,8390854.039,4825548.53,430281.3316,1246493.905,6765997.698,5847321.86,950992.6937,6937740.225,9040045.021,218886.4114,3878818.092,12154862.53,
874,M586T6216,3.709007203,-3.127449936,0.01132691,6.08E-04,585.6363151,585.635788,585.6367091,6215.9004,6209.3426,6224.4306,10,5,3,2,21881784.85,26248811.64,59604932.81,23222966.4,27605055.06,31112076.97,1806673.345,15607805.16,28645540.63,1812316.935,836747.562,2430107.368,979818.7106,2146552.089,9053217.426,872500.9369,1096840.486,351194.3591,
