mzmed,T035B1,T090B1,T142B1,T163B1,T164B1,T165B1,T035BCG,T090BCG,T142BCG,T163BCG,T164BCG,T165BCG,T090PPD,T142PPD,T163PPD,T164PPD
537.954684,53453,17287,2966230,0,106385,346383,1142564,79850,0,193096,1036368,1796229,1128208,37351,0,1976330
538.273244,529207,3248129,10530063,64198386,12315370,7345524,15597679,3170746,2648945,107560,2589610,13723286,25874191,1101575,1289064,3233610
538.777763,36792,10529753,1699937,57597085,34262,1931505,6623313,15080962,9976140,1272981,3976175,5969654,11270801,19479779,62319,3190485
539.243211,770919,12834829,11162736,3405038,14581924,1446805,1762341,761211,1911181,1220765,1805646,18661825,5510708,774085,5232339,18352660
539.292331,3706,4730279,238967,26076641,203884,261534,1440225,5618607,36516303,0,3678588,1965068,11211470,13692233,375023,348116
539.494186,92634,0,593396,22850503,212807,5615246,24588,0,0,0,12109325,24939393,801024,102858,2029416,22982561
539.816367,506753,1963301,14941585,12038782,43646,776953,2032435,1349486,8612326,14455815,16460110,523569,2198152,216663,178976,1061330
539.910749,0,508976,3345560,2129878,4231074,8696443,0,445760,2433436,8466356,11798784,1144106,0,1041125,10506926,1708783
539.985029,0,815966,8350333,20545853,229894,9524800,77505,4348117,2316457,71501653,36037512,61120722,97743,228492,0,615670
540.263043,2820369,31705403,4274426,204997037,68865167,14850288,48246164,95109530,18012848,20457,5876876,50737175,18327263,44611188,77997912,33692462
540.280663,2976167,10259821,1105265,186015986,1581159,2443032,9532984,16655433,67122105,4277526,6493281,5322858,28758192,15452739,1533145,111952
540.295846,591690,83430541,9135061,4698570,1524182,2473634,196739715,104738490,745595,632270,23056534,52389103,142884241,9599578,2609640,15185308
540.321192,3263161,11998629,1148019,14058470,19231315,223785,14009696,12296540,2772049,1175370,4321971,14149631,19630992,2407620,3703947,7373122
540.332464,692666,84256360,18713056,10694997,2267660,66366718,2423990,2326651,225299,39147401,17485603,41594134,5340525,226177,1066727,11311159
540.742524,30195,30171,3123773,26647887,2464483,33061489,2488333,0,66300,10051663,6205417,1123132,11539958,0,3159605,1072935
540.76506,957609,81899,15113779,113135342,40190760,1442653,19946789,3928770,81429827,266711,7072628,14850602,6405657,24997185,45512650,9719153
540.797639,512464,26915811,2713667,11487451,356043,982441,111360412,35211678,8645151,26385,12729524,30560509,81936726,8045052,1281375,8213977
540.834441,612538,48898503,11389439,4216864,1763376,38689467,1561313,3727540,3196099,23123710,8628294,25504109,3648108,478839,1955573,5989665
540.946352,40282210,70414,7698266,15171522,835439,5604368,508225221,48440,1800689,6699,8135079,84156140,141121510,1014607,406763,57422829
541.241992,40748,699899,9465966,12547286,89504188,35739986,1062771,324421,7648043,33240921,451765710,25305337,14699321,14145697,475924500,932311
541.265759,1661988,51093094,3988975,0,9428627,6528332,8867386,1683761,157506080,45588,2795562,2322930,13696867,6020856,7459241,1211622
541.280535,35405359,34416952,6215230,19207993,21521487,6907818,444716288,9257032,9659590,578408,9226928,76556746,125547519,1001366,13620503,51893596
541.33493,796267,10219725,0,1528096,895311,11279076,1427785,13321746,960775,0,2585046,7305155,2140578,2036512,1540276,1499476
541.614759,17572842,0,2033569,967221,368072,1830205,213360423,91154,196990,342300,4390830,35570421,60773050,33754,128890,25561787
541.74336,120763,4769936,2595702,81372829,169179712,18414715,758667,6293568,399453,9499618,241685569,421529230,445049,1411389,253535674,335812303
541.776805,9790917,4539774,636562,6721045,57509211,925589,23043549,3078245,1175561,849039,2301227,3536807,35315417,994875,62364221,8023896
541.806657,17516525,249309259,0,399803,598765,4986455,55046631,3676050,5008070,42894042,63431954,1422454,40724128,5724275,883379,13553376
541.949004,5116802,142374,878367,0,108109,959629,72827453,0,0,32574,1093694,12010344,21489849,195565,0,9097849
542.283188,1324009,2201321,2800377,2009303,1517336,307736,19879416,0,5944659,58302,1205329,3245015,3359148,2395893,346776,2332128
542.507249,2817,1623873,4830835,114361,5367588,126978,50686,1942403,0,1336073,3898326,143529,22274,46879,91172,27977
543.230981,250876,5012401,23252418,30866004,4259413,13957174,598244,2133744,988865,24234533,45844198,9700121,265585,801102,335000,35798240
543.247478,12352,98513623,4312163,1785222,4102549,100716,40564392,58421987,608102,454300,5208421,407604,35209752,246299,10615436,85939
543.444313,0,107800,20180524,12071700,1026976,321275086,0,0,66954653,364498962,112885008,521163683,0,131049919,889515,851550340
543.793111,34685209,1510860,1654207,16274481,6802102,649594,21565605,574061,2007112,2025607,84024,2930210,74916693,1481480,827147,4347654
544.233928,247077,1084878,2385752,4969469,67959614,34731061,1387762,1366871,998838,50843346,49836010,16152656,1125723,1973979,1154637,52455078
545.247434,2271268,21162511,2568283,1146362,3123015,1190900,1193565,18983551,3238408,48397,37340214,3233006,6929536,2383428,485006,18912656
545.281002,2421732,961910,21361173,27783302,4471027,7941085,3092246,7657206,38058045,140441846,70905387,268817400,2599675,30869415,20804201,553663048
545.308513,9508132,1416697233,98791356,168442643,16197194,27750069,221617025,377630176,6636884,7916588,51998185,39758010,27392815,5964431,70536474,2326134776
545.626725,732384,973317,17884635,1108060,7138118,5527304,295493,1883940,24389171,4434490,33797474,12616755,2035835,291191,98359792,19981776
546.26911,5329376,79252640,6111016,5712183,9799842,13138389,4444732,7294300,2856510,20012590,15417048,30983778,8826332,3338070,15640295,11808455
546.272089,6261253,26835734,1548097,11983582,28526684,17423426,15977090,14535337,100931,3827225,11201347,179102719,16875885,2404658,13171324,266041018
546.604447,3127706,1138734,4636506,367274,262882,3946841,2050703,177703,816227,3218762,7048802,16652382,3278985,1456426,1916904,12690352
546.612074,365799,431310,1636993,125419,362803,2200589,7725010,80766,34597115,7300,248469,1656095,2737756,8879221,248083,1024956
546.79775,7712731,3389605,8384538,6154157,13406509,3890737,2666142,800499,785533,4878082,1593300,2339524,8243913,10681844,807227,822037
547.297774,16047291,19916231,25370804,12247838,14956324,7921598,33808443,6979923,2370675,7591418,6987064,10413995,25762565,4197403,5457142,14611971
547.303914,1790993,2598253,38115055,2116940,2321479,61062495,10393323,2242292,478435,12171201,36777090,15229687,4779775,642727,10745118,21431466
548.324325,2552178,183015603,43919050,3637492,3970025,36063441,652342,94142190,9078083,24048400,45423273,13705605,6603435,1532988,7587738,26629632
549.278265,101421,404589,2548340,17561096,8331134,639934,11677280,2659538,5369781,6688,2673009,1011456,6602065,2886081,8652305,499594
549.606998,1209032,133754676,7630990,279915,8339417,2805078,8788434,143633037,497522,2326117,3984683,2302191,8965795,262708,7291706,2602972
549.60794,26584555,1012608,6668570,9550445,2327772,43755237,196750415,575423,55386,15153,7870003,43575624,151612964,86254,4789997,32395959
549.758024,6276875,10082295,59684003,1388071662,1249932,102183681,13829459,14474031,25848644,19900746,12115222,85426770,5890649,1518888,981214,97217613
549.942111,20361858,590197,4116008,4047600,2455321,36409357,161693015,289885,1699459,10421,4463582,34415131,125636636,5657530,1923789,25482036
550.218081,830817,4078287,17214414,8564480,6678141,21860989,413895,2448277,7007376,112057955,60245064,65283956,3759467,21774802,7072516,21332591
550.261004,2079383,95858129,41957400,5651308,1885140925,2007254,2294263,439068621,11468294,234447072,228295694,676893,7063904,3113578,30968404,895775
550.276333,10292142,554367,2293242,9802811,1263414,16930563,76952475,916171,3952345,3629,2097070,16443772,59892551,1014384,1205328,12155902
550.29012,1332748,6012375,52814019,7126025,11386347,3939720,1080937,3462825,7394051,6769517,10344883,1001594,3345705,10596953,1562387,643808
550.342915,17557085,27854163,50413131,11243925,10269669,55534095,14551139,21487911,5821793,54926748,110604202,62786172,57690752,7250880,7287208,74467617
550.610501,3309470,86633,15397387,202653,322629,6518420,26529130,568051,168833,78574,11654832,5600540,20136580,2846782,0,4272004
550.719793,4316338,216497,917679,2046374,25251498,9214825,17674343,180686,0,54777255,23954680,22071432,0,93639,573802,11972461
550.798325,1319292,7840443,78442612,402693,868435,6719488,471244,75494581,1720985,45910623,20420753,10927159,1593278,799529,555142,13778027
550.944078,763475,6086123,11817300,821554,348266,1376175,6585680,237813,0,55814,8269879,1494979,5873314,947685,1085460,1073932
551.255144,3561552,35721655,7411212,12416746,16735768,5930397,13352249,2123465,8496031,403945,1850156,4517107,5146600,3554761,3758411,13500844
551.290047,310052,7194039,100571423,13482762,53146941,155755406,27321065,552986,1307695,228384,14819702,364591,7006627,1524011,13640457,159742
551.609632,860812,6854281,8687643,20673118,9200625,799802,14211855,66350,19928464,285294,3315855,1074592,9053237,5471204,1150074,1860226
551.77263,8983810,32795813,12857068,0,33137426,530262,20653679,24373310,4443126,5131318,8314375,1300497,33310664,779306,3520922,683030
551.935365,3885807,0,0,4164383,1495805,2523930,2540480,0,350156,517970,1742364,5026209,18273691,365556,8724283,2676257
551.944039,971204,2318541,3045700,11183914,4467805,665768,11606057,0,8294175,51124,765911,2240407,7603058,2350380,673075,1635427
552.216584,449900,2157046,11245085,9362293,20737219,6617422,313383,6737373,1081692,6446876,16648061,21167973,4302131,6079828,3601381,2457386
552.261611,11415102,26737456,8659608,4822913,5177772,14263405,25675716,3027026,5838182,64976608,255736174,6491297,26891312,7381553,945998,4957461
552.287954,7292778,17474553,6158526,23530115,8329983,1572386,42688726,83461407,22755119,2122565,3334676,3696075,96932482,99435760,8254897,6148542
552.777,25880205,5580166,2575859,2217896,892373,19523722,140033080,3676518,7805589,1283136,540120,9535797,14599813,10033949,2304419,7525011
552.996922,2942088,360331,30250615,1345025,65762294,39742043,642569,1610144,13339095,355297720,48814066,82414997,2209581,18631526,1882979,10294460
553.294222,3071204,50554733,4447736,47817166,21130264,2693483,5548778,35947364,2610743,814086,745894,23180061,2626573,297216,2668609,9624333
553.330798,8560464,5350086,43896423,19977131,82224345,38126915,3575839,7386333,5612052,269607515,106543636,95278239,40812276,3833244,35402298,29653227
553.594559,0,1391151,0,1071981,180664,0,0,0,0,0,0,0,0,0,233184,0
553.626939,110293,2018765,2006668,16364112,105699,2659527,118842,0,38025969,3297745,11679870,826689,298867,525063,824245,397522
553.62825,10177410,1049702,22098644,182768,3765665,26909884,8572208,927020,257232,8522519,22585205,12696206,51732781,801623,2927813,11093576
553.665109,130674,170985,2001178,3990702,2183594,17458164,165070,341893,46975,45972684,43854961,46735998,0,427871,644455,6270932
553.793093,2651341,3044234,2263257,10524078,5720005,353146,2403370,4098395,7224560,0,942384,56539723,2201537,9623938,665413,3740400
554.752818,15741723,2441534,18229812,14098860,31122764,4692501,46879459,13302110,2432698,18534485,59395546,197276,60440746,1985201,16244483,340663
555.245687,2185358,49829,1022461,1864211,2043533,639473,743651,42685278,223908,8897970,31598854,19533665,5897280,444151,12974247,52280156
555.249244,58456348,20229141,6340925,8952169,90316285,8783074,81774690,2644965,7152965,3666507,6879622,4011754,103945451,7529264,37205364,23425354
555.25128,61162,6126897,23566362,9232978,102639747,27116683,830697,1704585,1091661,12412689,16640297,33286281,14082540,1532767,11432910,55870758
555.268671,22245,3331684,5721137,1121290,5055050,3881270,2217792,3488755,5130239,28960,1782057,4456661,2217663,1223578,4444842,1955551
555.762459,7941387,287638946,5097607,5253492,1449902,8194114,9632636,39912892,3386720,8069749,1508439,2750084,8828797,5517014,2065183,1805681
555.847551,291159,709222,934089,11140133,11848721,264912,2185175,738498,25877760,628460,696366,1743671,895354,19878763,706850,1177882
556.282517,9671608,2145891,13212474,106217368,7725754,4186564,1829155,2245534,46152108,17677803,43744675,788796,17476472,1615226,4543718,10654646
557.262708,908644,7333225,20797707,20321926,13074780,27115364,9669498,17627180,8738979,67465,52325961,41801523,6025433,1983905,5119469,64600091
557.301691,269944,14887067,53993810,6438937,131366186,75900435,1149295,10472571,1753363,21061816,87959387,19758338,1945273,2430770,82108936,2393572
557.596927,905107,259541,25524427,3557943,8207296,24180411,10172953,68721,7237184,36183,46484432,36392837,7280962,323876,5908277,56297510
557.802969,69623100,7177067,9881934,31364383,55545286,19261013,93145303,3605576,1714098,2690215,8956118,8844999,77099317,222710,6108364,4005768
557.808782,3641202,25870812,4092352,4739435,982173,2246429,11057649,3480351,1232792,25237706,10670483,3526069,13183155,0,1315980,1151658
557.930876,454893,2063180,13065652,1416804,7388299,20874590,5596807,812098,8046637,37262,25580203,19933647,4436539,1553265,3805720,39762694
558.287715,7958659,11992152,1376160413,4774536,1053681,4611444,13810025,11352582,9351472,899254,935020,3589343,13305844,11521718,1943309,1131994
558.308157,2464456,30852041,3176336,16420386,1397085,1846068,804227,13876158,586267,1319365,4336781,2332387,6249602,745020,642296,2102091
558.332153,2730911,50552358,40785746,13496117,17269020,122993957,727422,90104473,37604754,110657851,49058553,586955745,3097525,9920517,73232023,1323026
558.810772,1351131,1275726,147847884,4327372,199574,41403004,1285891,1305803,9998191,126447882,259034104,3703664,2433736,3231493,93987,1240971
559.248508,906727,0,13616309,6379370,3486907,916952,9165466,0,1296198,199548674,115599057,271009,1528057,69034,3845091,1091861
559.26897,5405492,231643557,33381379,4926479,11771760,120308243,64552740,17236531,3053806,90933227,5293821,40308621,28579102,1838563,29235731,21560105
559.335117,0,46183168,11124150,0,0,26233574,49981175,18092264,0,38405396,0,81441339,14230377,0,10300885,0
559.613152,43464097,4635065,32721973,188057,30958443,40723609,25331247,4720652,304249,44245049,51790573,4136104,29368047,12746342,7574961,170174
559.947143,38355910,2119220,4732169,1233358,42259865,11282875,22464022,2328105,0,23464674,26897596,660624,26647694,35560,18143346,91887
560.251667,608690,14843563,46610831,6006583,4998658,1672359,0,3618268,11149876,30829316,14730023,8704504,5695350,1695053,4189804,0
562.301833,47259321,24123472,763716400,19797762,20908352,620424771,26087847,21221203,111523542,190702157,535625673,450797546,31020875,94021780,9722589,360117757
562.302173,12411176,2859332,3315094663,51057288,6331494,685791567,34021849,3101398,116766415,1789776001,4051875158,704167468,26511710,148029217,6369993,417836452
562.574936,64340701,35844684,5866086,497110,308783,1535317,104320712,3186632,1682339,815955,3048177,3507787,90918756,2588633,0,2115997
562.751523,18955101,8604660,12250970,36540192,6131500,680782,13242963,5645744,2723006,39666815,54090860,1366625,18264966,226154,1279741,25567108
562.926928,62968,1575800,13194534,0,282121,3835272,43182,2765587,3158961,5614386,27271194,10202562,0,23700889,1777214,10775515
563.253719,3609418,248966795,28578719,9784431,48488609,7704367,4772907,60589681,10747060,7183885,18641951,123397409,3369012,3037596,68956718,72075774
563.306225,8505223,4720419,0,0,13930121,46766758,60916239,0,15912668,29551829,27755451,0,0,13086398,6349139,33232549
